,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
2306,MAY,742,Theresa May Coin,"$15,446 ",$0.000892,"17,311,400",Low Vol,-17.91%,5.99%,-26.68%,r_20170804-040006
2307,VIP,699,VIP Tokens,"$27,929 ",$0.000335,"83,450,403",*,Low Vol,0.17%,23.24%,r_20170804-040006
2308,TAAS,99,TaaS,"$22,432,375 ",$2.75,"8,146,001",*,"$355,505",0.03%,-0.71%,r_20170804-040006
2309,MONEY,885,MoneyCoin,? ,$0.000059,?,Low Vol,0.05%,-35.44%,10.21%,r_20170804-040006
2310,APC,855,AlpaCoin,? ,$0.291309,?,"$1,739",0.14%,24.06%,-2.70%,r_20170804-040006
2311,SFE,936,SafeCoin,? ,$0.000028,?,Low Vol,0.17%,2.70%,3.73%,r_20170804-040006
2312,SFC,697,Solarflarecoin,"$28,611 ",$0.002032,"14,083,450",Low Vol,0.16%,3.51%,-21.31%,r_20170804-040006
2313,HILL,1013,President Cli...,? ,$0.000027,?,*,Low Vol,?,?,r_20170804-040006
2314,XLM,28,Stellar Lumens,"$213,500,979 ",$0.019504,"10,946,522,738",*,"$4,174,760",3.07%,6.27%,r_20170804-040006
2315,XNG,783,Enigma,"$4,034 ",$0.242641,"16,627",Low Vol,0.17%,6.38%,-30.82%,r_20170804-040006
2316,OCN,823,OperaCoin,? ,$0.758460,?,*,"$32,016",0.05%,2.68%,r_20170804-040006
2317,KORE,286,KoreCoin,"$1,895,340 ",$0.962813,"1,968,545",*,"$27,079",0.23%,2.17%,r_20170804-040006
2318,XLC,886,LeviarCoin (P...,? ,$0.066920,?,*,Low Vol,-3.95%,20.70%,r_20170804-040006
2319,GOLOS,126,Golos,"$15,089,324 ",$0.121181,"124,518,891","$128,460",0.83%,-0.64%,-11.82%,r_20170804-040006
2320,VC,653,VirtualCoin,"$45,178 ",$0.004489,"10,064,287",Low Vol,?,2.67%,-44.16%,r_20170804-040006
2321,EFYT,906,Ergo,? ,$6.76,?,*,Low Vol,0.19%,24.42%,r_20170804-040006
2322,IFC,157,Infinitecoin,"$10,280,050 ",$0.000113,"90,596,274,910","$866,336",-0.98%,0.03%,0.87%,r_20170804-040006
2323,FUN,62,FunFair,"$51,023,395 ",$0.013289,"3,839,463,249",*,"$340,322",-0.31%,10.14%,r_20170804-040006
2324,OCOW,1020,OCOW,? ,$0.003060,?,Low Vol,-0.15%,14.20%,-20.09%,r_20170804-040006
2325,XLR,438,Solaris,"$79,519 ",$0.223125,"356,388","$3,664",0.10%,1.83%,-33.63%,r_20170804-040006
2326,STA,249,Starta,"$3,103,791 ",$0.662265,"4,686,630",*,"$4,844",-0.35%,3.25%,r_20170804-040006
2327,TURBO,968,TurboCoin,? ,$0.000028,?,*,Low Vol,0.05%,?,r_20170804-040006
2328,SLING,664,Sling,"$39,542 ",$0.036815,"1,074,095",*,Low Vol,0.14%,4.77%,r_20170804-040006
2329,TKN,125,TokenCard,"$15,494,848 ",$0.655338,"23,644,056",*,"$128,882",-0.15%,9.11%,r_20170804-040006
2330,PLNC,751,PLNcoin,"$12,869 ",$0.000753,"17,089,600",**,Low Vol,0.17%,-15.97%,r_20170804-040006
2331,HMP,576,HempCoin,"$113,510 ",$0.000084,"1,356,645,470",Low Vol,0.17%,2.70%,-8.92%,r_20170804-040006
2332,HMQ,92,Humaniq,"$26,156,863 ",$0.160611,"162,858,477",*,"$327,920",3.73%,3.11%,r_20170804-040006
2333,MOJO,435,MojoCoin,"$93,529 ",$0.007741,"12,082,742",*,"$1,013",1.05%,12.90%,r_20170804-040006
2334,PKB,356,ParkByte,"$714,532 ",$0.149985,"4,764,026",*,"$8,947",0.16%,0.95%,r_20170804-040006
2335,TKS,319,Tokes,"$1,311,638 ",$1.37,"960,309",*,"$6,732",0.17%,11.12%,r_20170804-040006
2336,NLG,89,Gulden,"$27,168,171 ",$0.077573,"350,226,245","$40,402",0.29%,0.83%,0.58%,r_20170804-040006
2337,DBTC,661,Debitcoin,"$41,161 ",$0.002287,"17,997,834",Low Vol,0.13%,14.46%,-8.95%,r_20170804-040006
2338,HMC,829,HarmonyCoin,? ,$0.024982,?,"$15,786",-20.98%,-39.65%,-19.82%,r_20170804-040006
2339,DLC,619,Dollarcoin,"$67,037 ",$0.007361,"9,106,714",Low Vol,0.05%,31.60%,-21.11%,r_20170804-040006
2340,EL,339,Elcoin,"$916,787 ",$0.081791,"11,208,967",*,"$3,346",1.00%,0.88%,r_20170804-040006
2341,GCC,696,GuccioneCoin,"$28,854 ",$0.001422,"20,285,537",*,Low Vol,0.14%,-4.77%,r_20170804-040006
2342,HODL,530,HOdlcoin,"$247,789 ",$0.002175,"113,904,680",Low Vol,0.14%,-5.76%,-40.45%,r_20170804-040006
2343,PRM,950,PrismChain,? ,$0.000586,?,*,Low Vol,0.05%,13.48%,r_20170804-040006
2344,PAYP,944,PayPeer,? ,$0.000056,?,Low Vol,0.17%,-30.89%,-30.86%,r_20170804-040006
2345,SCRT,640,SecretCoin,"$57,878 ",$0.013687,"4,228,672",*,Low Vol,?,1.01%,r_20170804-040006
2346,CSC,570,CasinoCoin,"$124,862 ",$0.003235,"38,601,187",Low Vol,?,?,-79.91%,r_20170804-040006
2347,GCN,492,GCoin,"$515,353 ",$0.000004,"142,093,535,000",Low Vol,-6.33%,5.98%,-50.84%,r_20170804-040006
2348,PHS,641,Philosopher S...,"$57,723 ",$0.023762,"2,429,219",*,Low Vol,0.14%,2.94%,r_20170804-040006
2349,LUNA,715,Luna Coin,"$23,440 ",$0.016221,"1,445,097",Low Vol,-12.60%,-20.46%,-36.97%,r_20170804-040006
2350,GCR,228,Global Curren...,"$4,311,653 ",$0.041862,"102,995,847",*,"$11,371",0.14%,2.65%,r_20170804-040006
2351,ENT,363,Eternity,"$608,075 ",$0.164478,"3,696,999","$1,372",-3.15%,5.78%,35.30%,r_20170804-040006
2352,ABN,778,Abncoin,"$5,476 ",$0.080880,"67,700",Low Vol,0.14%,6.39%,-14.13%,r_20170804-040006
2353,ENV,784,Environ,"$3,699 ",$0.000028,"132,621,297",*,Low Vol,0.17%,0.92%,r_20170804-040006
2354,POSW,311,PoSW Coin,"$1,555,134 ",$0.035264,"44,100,000",*,"$9,170",-6.34%,2.04%,r_20170804-040006
2355,POST,388,PostCoin,"$388,275 ",$0.024469,"15,868,233",*,"$5,836",1.67%,10.54%,r_20170804-040006
2356,CMPCO,875,CampusCoin,? ,$0.000223,?,$546,0.05%,-8.73%,-25.73%,r_20170804-040006
2357,CAGE,528,CageCoin,"$256,653 ",$0.000003,"101,168,328,395",Low Vol,-20.27%,-8.55%,-70.56%,r_20170804-040006
2358,CV2,382,Colossuscoin V2,"$429,551 ",$0.000019,"22,419,054,915",*,"$2,049",-1.99%,31.41%,r_20170804-040006
2359,MGC,841,GulfCoin,? ,$0.004210,?,"$6,745",-9.53%,12.27%,-21.82%,r_20170804-040006
2360,BTQ,726,BitQuark,"$18,560 ",$0.002594,"7,155,671",Low Vol,0.14%,3.82%,-19.49%,r_20170804-040006
2361,DGD,42,DigixDAO,"$139,478,800 ",$69.74,"2,000,000",*,"$289,341",-0.24%,0.96%,r_20170804-040006
2362,BTS,16,BitShares,"$394,387,736 ",$0.151833,"2,597,510,000",*,"$47,262,400",1.02%,11.00%,r_20170804-040006
2363,ARG,654,Argentum,"$44,954 ",$0.005717,"7,862,623",Low Vol,0.14%,1.37%,0.44%,r_20170804-040006
2364,DOGE,31,Dogecoin,"$199,725,194 ",$0.001808,"110,492,530,765","$3,577,830",0.15%,2.02%,-1.52%,r_20170804-040006
2365,XCN,201,Cryptonite,"$6,362,606 ",$0.018388,"346,013,801","$814,068",0.52%,-0.68%,3.82%,r_20170804-040006
2366,BTX,480,BitcoinTX,"$929,109 ",$0.011379,"81,651,176",*,Low Vol,0.17%,-2.55%,r_20170804-040006
2367,PULSE,687,Pulse,"$32,303 ",$0.002259,"14,298,972",Low Vol,0.16%,80.84%,-6.49%,r_20170804-040006
2368,MOON,190,Mooncoin,"$7,384,768 ",$0.000033,"222,199,193,335","$11,082",-2.68%,-29.07%,-34.75%,r_20170804-040006
2369,BTD,519,Bitcloud,"$294,278 ",$0.026105,"11,272,916",Low Vol,-0.82%,-31.43%,-18.56%,r_20170804-040006
2370,XCP,94,Counterparty,"$25,348,991 ",$9.68,"2,618,186",*,"$288,809",-2.07%,5.68%,r_20170804-040006
2371,BTA,263,Bata,"$2,630,666 ",$0.529631,"4,966,980","$20,445",0.00%,11.18%,8.00%,r_20170804-040006
2372,BTC,1,Bitcoin,"$45,533,894,583 ",$2761.85,"16,486,737","$858,635,000",0.18%,1.17%,2.07%,r_20170804-040006
2373,TIME,146,Chronobank,"$11,804,560 ",$16.62,"710,113",*,"$574,690",0.61%,10.19%,r_20170804-040006
2374,BTM,298,Bitmark,"$1,707,379 ",$0.437657,"3,901,180","$105,434",0.18%,1.65%,0.49%,r_20170804-040006
2375,MUSIC,222,Musicoin,"$4,531,866 ",$0.016952,"267,335,204","$90,222",-5.35%,17.42%,-1.47%,r_20170804-040006
2376,PROC,359,ProCurrency,"$693,320 ",$0.246277,"2,815,205",*,"$4,024",0.18%,13.35%,r_20170804-040006
2377,AMIS,903,AMIS,? ,$2197.17,?,*,Low Vol,-0.07%,3.99%,r_20170804-040006
2378,STEEM,21,Steem,"$304,992,134 ",$1.28,"238,588,252","$1,024,100",1.48%,3.57%,-2.07%,r_20170804-040006
2379,GBG,839,Golos Gold,? ,$0.083669,?,*,"$8,020",0.19%,3.55%,r_20170804-040006
2380,HCC,954,Happy Creator...,? ,$0.000108,?,*,Low Vol,0.16%,8.38%,r_20170804-040006
2381,STS,513,Stress,"$315,230 ",$0.000558,"565,134,332",Low Vol,0.14%,2.70%,14.47%,r_20170804-040006
2382,SWING,554,Swing,"$158,765 ",$0.064915,"2,445,745",Low Vol,0.17%,4.10%,-6.71%,r_20170804-040006
2383,CHAO,449,23 Skidoo,"$41,320 ","$163,598",0.25257293,$535,134.58%,14.90%,49.11%,r_20170804-040006
2384,CCM100,763,CCMiner,"$9,948 ",$0.004018,"2,475,732",*,Low Vol,0.52%,11.04%,r_20170804-040006
2385,SPHR,202,Sphere,"$5,975,786 ",$1.94,"3,082,940",*,"$12,499",0.16%,2.83%,r_20170804-040006
2386,MUE,145,MonetaryUnit,"$12,145,714 ",$0.096415,"125,973,152","$160,030",1.22%,0.77%,20.66%,r_20170804-040006
2387,RED,592,RedCoin,"$90,555 ",$0.001222,"74,107,896",Low Vol,0.14%,4.38%,-20.77%,r_20170804-040006
2388,CURE,247,Curecoin,"$3,289,502 ",$0.138610,"23,732,070",**,"$23,891",0.36%,2.77%,r_20170804-040006
2389,TEAM,1011,TeamUp,? ,$0.000055,?,*,Low Vol,?,0.75%,r_20170804-040006
2390,ISL,691,IslaCoin,"$30,776 ",$0.020332,"1,513,704",*,Low Vol,0.14%,6.79%,r_20170804-040006
2391,JOBS,767,JobsCoin,"$8,871 ",$0.000084,"106,019,270",Low Vol,0.17%,-22.97%,-31.03%,r_20170804-040006
2392,BRIA,455,BriaCoin,"$23,406 ",$0.695325,"33,662",*,$535,-0.08%,21.79%,r_20170804-040006
2393,LUN,191,Lunyr,"$7,372,455 ",$3.21,"2,297,853",*,"$152,340",0.13%,15.08%,r_20170804-040006
2394,GBC,446,GBCGoldCoin,"$51,341 ",$0.004519,"11,361,817",$585,0.00%,-1.36%,17.32%,r_20170804-040006
2395,DGB,35,DigiByte,"$168,696,646 ",$0.019297,"8,742,253,657","$5,792,820",0.20%,4.07%,20.49%,r_20170804-040006
2396,DGC,394,Digitalcoin,"$327,344 ",$0.012420,"26,355,560","$3,847",18.59%,-59.96%,-67.93%,r_20170804-040006
2397,ECC,243,E-Currency Coin,"$3,466,744 ",$0.000139,"24,860,298,436","$1,440",0.17%,-5.47%,-12.60%,r_20170804-040006
2398,CRT,761,CRTCoin,"$10,612 ",$0.133871,"79,270",**,Low Vol,0.17%,2.70%,r_20170804-040006
2399,SEQ,232,Sequence,"$4,035,629 ",$0.089945,"44,867,888","$4,754",-1.12%,-0.21%,6.21%,r_20170804-040006
2400,BRAIN,935,Braincoin,? ,$0.012467,?,*,Low Vol,0.17%,1.34%,r_20170804-040006
2401,ECO,447,EcoCoin,"$46,469 ",$0.116169,"400,010","$36,709",0.79%,9.73%,-54.37%,r_20170804-040006
2402,ECN,150,E-coin,"$11,612,363 ",$3.34,"3,477,078","$139,624",0.13%,5.03%,7.10%,r_20170804-040006
2403,ANTX,933,Antimatter,? ,$0.000023,?,Low Vol,-10.31%,-38.66%,-39.49%,r_20170804-040006
2404,SKR,926,Sakuracoin,? ,$0.000989,?,Low Vol,0.13%,-11.20%,-44.39%,r_20170804-040006
2405,DRS,698,Digital Rupees,"$28,492 ",$0.000056,"510,802,961",*,Low Vol,0.17%,105.40%,r_20170804-040006
2406,BITB,215,BitBean,"$4,918,022 ",$0.002393,"2,054,964,000",*,"$60,446",-0.24%,1.18%,r_20170804-040006
2407,ASC,967,AsicCoin,? ,$0.000143,?,Low Vol,0.15%,12.08%,-61.59%,r_20170804-040006
2408,RMC,913,Remicoin,? ,$0.808622,?,*,Low Vol,0.05%,35.69%,r_20170804-040006
2409,AMBER,534,AmberCoin,"$214,498 ",$0.004909,"43,698,253",**,Low Vol,0.17%,-5.86%,r_20170804-040006
2410,BUMBA,437,BumbaCoin,"$86,267 ",$0.003899,"22,122,644",$553,0.09%,25.96%,56.17%,r_20170804-040006
2411,LNK,371,Link Platform,"$498,528 ",$10.49,"47,503",*,$977,-0.18%,-26.92%,r_20170804-040006
2412,PCS,847,Pabyosi Coin ...,? ,$0.080878,?,"$3,820",-3.17%,8.50%,-26.73%,r_20170804-040006
2413,RBIES,402,Rubies,"$238,362 ",$0.022886,"10,415,252",*,$948,-0.28%,0.04%,r_20170804-040006
2414,QTL,591,Quatloo,"$90,718 ",$0.011988,"7,567,188",Low Vol,0.15%,-4.56%,-30.10%,r_20170804-040006
2415,BITS,398,Bitstar,"$286,983 ",$0.012434,"23,079,737","$1,897",0.17%,-3.06%,-26.98%,r_20170804-040006
2416,CRX,628,Chronos,"$62,699 ",$0.000850,"73,729,962",Low Vol,1.62%,28.82%,-35.61%,r_20170804-040006
2417,UNIFY,399,Unify,"$285,869 ",$0.019061,"14,997,376","$14,289",0.82%,28.08%,-8.20%,r_20170804-040006
2418,BITZ,482,Bitz,"$917,693 ",$0.460946,"1,990,891",Low Vol,?,0.52%,?,r_20170804-040006
2419,FRC,434,Freicoin,"$95,354 ",$0.003347,"28,491,326","$30,549",0.14%,2.71%,26.07%,r_20170804-040006
2420,VTC,103,Vertcoin,"$20,296,655 ",$0.530653,"38,248,450","$844,594",-0.35%,6.08%,4.57%,r_20170804-040006
2421,GTC,559,Global Tour Coin,"$146,241 ",$0.005158,"28,349,883",Low Vol,0.05%,?,-31.98%,r_20170804-040006
2422,HERO,349,Sovereign Hero,"$779,192 ",$163.25,"4,773",*,"$7,797",1.59%,2.83%,r_20170804-040006
2423,DUO,562,ParallelCoin,"$140,174 ",$0.474573,"295,368",Low Vol,0.00%,18.26%,-16.28%,r_20170804-040006
2424,FRK,646,Franko,"$50,433 ",$0.079179,"636,950",Low Vol,0.14%,2.70%,?,r_20170804-040006
2425,XC,252,XCurrency,"$2,927,636 ",$0.502101,"5,830,771",*,$884,0.17%,-17.07%,r_20170804-040006
2426,TRIG,275,Triggers,"$2,241,234 ",$0.069808,"32,105,593",*,"$12,294",-3.57%,10.63%,r_20170804-040006
2427,MEN,932,PeopleCoin,? ,$0.001032,?,Low Vol,0.05%,58.29%,-18.90%,r_20170804-040006
2428,FRN,397,Francs,"$288,858 ",$0.077491,"3,727,620",$679,0.16%,10.35%,1.86%,r_20170804-040006
2429,EUC,567,Eurocoin,"$130,158 ",$0.010944,"11,892,801",Low Vol,0.75%,38.59%,4.82%,r_20170804-040006
2430,ATMS,468,Atmos,"$3,909,703 ",$0.039037,"100,154,031",*,Low Vol,0.03%,-7.18%,r_20170804-040006
2431,X2,1018,X2,? ,$0.000055,?,*,Low Vol,?,1.08%,r_20170804-040006
2432,UNB,367,UnbreakableCoin,"$537,905 ",$0.236115,"2,278,150","$205,284",1.83%,-2.19%,0.94%,r_20170804-040006
2433,VTR,291,vTorrent,"$1,772,531 ",$0.163881,"10,815,966","$15,288",-2.63%,5.76%,2.56%,r_20170804-040006
2434,TLE,943,Tattoocoin (L...,? ,$0.035114,?,*,Low Vol,0.17%,-13.80%,r_20170804-040006
2435,VTY,924,Victoriouscoin,? ,$0.000025,?,Low Vol,-0.12%,440.64%,-5.31%,r_20170804-040006
2436,UNI,579,Universe,"$111,730 ",$0.021866,"5,109,875",*,Low Vol,0.81%,1.28%,r_20170804-040006
2437,XP,372,XP,"$496,996 ",$0.000004,"140,408,298,559","$2,489",11.34%,158.94%,142.25%,r_20170804-040006
2438,PDC,271,Project Decorum,"$2,370,635 ",$0.047413,"50,000,000",*,"$4,304",-1.00%,5.50%,r_20170804-040006
2439,TER,846,TerraNova,? ,$619.54,?,"$4,312",0.05%,19.72%,-61.65%,r_20170804-040006
2440,YAC,611,Yacoin,"$75,471 ",$0.000641,"117,654,096",Low Vol,0.14%,-18.55%,-23.47%,r_20170804-040006
2441,UNO,179,Unobtanium,"$8,002,795 ",$40.46,"197,783","$15,114",0.10%,0.35%,-15.01%,r_20170804-040006
2442,DSH,511,Dashcoin,"$335,094 ",$0.019262,"17,396,723",Low Vol,0.07%,-13.85%,-39.42%,r_20170804-040006
2443,ZEC,18,Zcash,"$355,330,256 ",$188.55,"1,884,581","$9,386,840",-0.18%,1.93%,2.10%,r_20170804-040006
2444,NANOX,1019,Project-X,? ,"$190,281",?,*,Low Vol,?,1.55%,r_20170804-040006
2445,OMG,30,OmiseGo,"$209,984,652 ",$2.14,"98,312,024",*,"$21,160,200",1.31%,42.75%,r_20170804-040006
2446,DMB,797,Digital Money...,$292 ,$0.000692,"421,300",Low Vol,0.17%,31.80%,22.04%,r_20170804-040006
2447,ITI,378,iTicoin,"$447,066 ",$13.97,"32,000",*,"$91,383",-3.90%,-14.25%,r_20170804-040006
2448,GPL,956,Gold Pressed ...,? ,$0.284476,?,Low Vol,0.17%,2.43%,39.22%,r_20170804-040006
2449,CVCOIN,850,CVCoin,? ,$0.353910,?,*,"$3,198",0.77%,8.10%,r_20170804-040006
2450,KED,601,Darsek,"$86,097 ",$0.008249,"10,437,026",Low Vol,0.16%,20.07%,-25.55%,r_20170804-040006
2451,ZEN,180,ZenCash,"$7,952,407 ",$4.96,"1,602,688","$392,721",1.99%,23.73%,31.43%,r_20170804-040006
2452,ZER,383,Zero,"$426,784 ",$0.357938,"1,192,340",$784,0.17%,-4.15%,-4.79%,r_20170804-040006
2453,CRAVE,260,Crave,"$2,686,688 ",$2.02,"1,328,991",*,"$10,930",0.17%,2.14%,r_20170804-040006
2454,CMT,732,Comet,"$17,102 ",$0.019593,"872,830",Low Vol,0.14%,-16.70%,-24.36%,r_20170804-040006
2455,ZENGOLD,963,ZenGold,? ,$0.050635,?,*,Low Vol,2.17%,?,r_20170804-040006
2456,ZET,212,Zetacoin,"$5,336,384 ",$0.032058,"166,461,844","$1,886,230",-0.90%,14.77%,47.56%,r_20170804-040006
2457,INFX,379,Influxcoin,"$439,989 ",$0.262934,"1,673,383","$92,670",2.12%,2.88%,-12.95%,r_20170804-040006
2458,BITCNY,162,bitCNY,"$9,796,684 ",$0.141163,"69,399,800",*,"$894,057",1.36%,-3.59%,r_20170804-040006
2459,SOIL,893,SOILcoin,? ,$0.018028,?,Low Vol,34.69%,14.41%,-55.56%,r_20170804-040006
2460,VTA,686,Virtacoin,"$32,560 ",$0.000006,"5,199,873,675",Low Vol,-0.20%,-13.53%,-2.99%,r_20170804-040006
2461,BPC,469,Bitpark Coin,"$3,512,025 ",$0.046827,"75,000,000",*,Low Vol,-1.94%,-24.80%,r_20170804-040006
2462,NBIT,1000,netBit,? ,$0.013621,?,*,Low Vol,?,0.98%,r_20170804-040006
2463,DMC,804,DynamicCoin,? ,$0.999888,?,"$1,122,460",0.01%,0.02%,0.06%,r_20170804-040006
2464,SKC,973,Skeincoin,? ,$0.002928,?,Low Vol,0.17%,7.84%,-18.97%,r_20170804-040006
2465,SLFI,787,Selfiecoin,"$3,005 ",$0.000028,"107,829,281",Low Vol,?,2.61%,3.66%,r_20170804-040006
2466,SHIFT,152,Shift,"$11,439,870 ",$1.04,"11,041,173",*,"$236,733",2.22%,28.82%,r_20170804-040006
2467,888,433,OctoCoin,"$98,073 ",$0.001980,"49,535,260",$843,0.07%,-16.05%,-19.57%,r_20170804-040006
2468,AGRS,144,Agoras Tokens,"$12,326,370 ",$0.293485,"42,000,000",*,"$28,509",-3.19%,2.39%,r_20170804-040006
2469,ZSE,863,ZSEcoin,? ,$0.009065,?,"$1,239",8.62%,17.52%,16.79%,r_20170804-040006
2470,WBB,262,Wild Beast Block,"$2,642,511 ",$1.11,"2,378,326",$715,0.14%,-10.55%,-10.00%,r_20170804-040006
2471,ASAFE2,421,AllSafe,"$155,533 ",$0.019369,"8,030,000",*,"$12,919",-2.12%,42.18%,r_20170804-040006
2472,SWT,174,Swarm City,"$8,439,563 ",$1.11,"7,573,394",*,"$39,590",0.18%,-1.86%,r_20170804-040006
2473,DP,415,DigitalPrice,"$192,407 ",$0.008323,"23,116,558","$2,898",0.25%,-14.46%,-28.46%,r_20170804-040006
2474,OFF,744,Cthulhu Offer...,"$15,008 ",$0.005728,"2,620,273",Low Vol,0.13%,29.39%,-60.37%,r_20170804-040006
2475,CESC,712,CryptoEscudo,"$24,114 ",$0.000167,"144,105,100",**,Low Vol,0.17%,-11.97%,r_20170804-040006
2476,CYP,636,Cypher,"$59,362 ",$0.009326,"6,365,285",*,Low Vol,?,1.00%,r_20170804-040006
2477,GYC,812,Gycoin,? ,$0.015491,?,"$106,655",0.28%,-2.67%,-3.33%,r_20170804-040006
2478,POT,107,PotCoin,"$19,739,025 ",$0.090753,"217,502,010","$186,998",0.13%,-2.13%,-10.47%,r_20170804-040006
2479,PIVX,46,PIVX,"$107,698,246 ",$2.00,"53,981,918",*,"$455,514",0.25%,2.37%,r_20170804-040006
2480,POP,630,PopularCoin,"$61,845 ",$0.000018,"3,359,769,525",Low Vol,0.15%,10.66%,4.74%,r_20170804-040006
2481,CYC,992,Cycling Coin,? ,$0.000641,?,*,Low Vol,0.17%,24.32%,r_20170804-040006
2482,TGC,572,Tigercoin,"$120,209 ",$0.002761,"43,536,800",Low Vol,0.14%,-0.32%,-4.95%,r_20170804-040006
2483,RPC,704,RonPaulCoin,"$25,714 ",$0.030861,"833,231",Low Vol,0.18%,-33.76%,-31.62%,r_20170804-040006
2484,ARDR,40,Ardor,"$143,361,423 ",$0.143505,"998,999,495",*,"$2,230,370",-0.47%,-3.14%,r_20170804-040006
2485,LBTC,756,LiteBitcoin,"$11,935 ",$0.002788,"4,280,260",Low Vol,-49.47%,-9.70%,-53.68%,r_20170804-040006
2486,UNY,142,Unity Ingot,"$12,368,682 ",$0.061231,"202,000,000",*,"$47,334",4.20%,15.22%,r_20170804-040006
2487,BTSR,488,BTSR,"$635,174 ",$0.193433,"3,283,690",*,Low Vol,1.90%,11.36%,r_20170804-040006
2488,TIPS,317,FedoraCoin,"$1,364,555 ",$0.000003,"443,168,182,458","$22,533",-1.91%,32.39%,5.78%,r_20170804-040006
2489,DUB,995,Dubstep,? ,$0.001143,?,*,Low Vol,0.17%,?,r_20170804-040006
2490,BIP,690,BipCoin,"$31,233 ",$0.020304,"1,538,251",Low Vol,0.14%,-57.01%,-64.28%,r_20170804-040006
2491,VASH,197,VPNCoin,"$6,675,385 ",$0.016674,"400,339,746",*,"$307,238",0.45%,3.58%,r_20170804-040006
2492,BITGOLD,568,bitGold,"$126,146 ",$1402.10,89.9694,*,Low Vol,1.48%,10.87%,r_20170804-040006
2493,RBY,167,Rubycoin,"$9,270,533 ",$0.376607,"24,615,934",*,"$11,131",0.17%,6.22%,r_20170804-040006
2494,RBX,355,Ripto Bux,"$714,658 ",$0.001875,"381,236,123",*,"$7,450",0.16%,1.19%,r_20170804-040006
2495,BITBTC,414,bitBTC,"$197,087 ",$2742.41,71.8665,*,"$65,745",0.42%,1.38%,r_20170804-040006
2496,DOPE,273,DopeCoin,"$2,335,420 ",$0.021024,"111,085,648",*,"$28,220",-0.61%,2.69%,r_20170804-040006
2497,RBT,617,Rimbit,"$70,994 ",$0.000615,"115,499,623",*,Low Vol,0.22%,4.57%,r_20170804-040006
2498,MLN,85,Melon,"$29,473,757 ",$49.17,"599,400",*,"$189,056",0.64%,4.60%,r_20170804-040006
2499,SLR,217,SolarCoin,"$4,868,223 ",$0.137356,"35,442,375",*,"$21,946",0.85%,1.55%,r_20170804-040006
2500,SLS,159,SaluS,"$10,129,372 ",$10.09,"1,003,992",*,"$28,819",0.90%,3.49%,r_20170804-040006
2501,STORJ,86,Storj,"$28,804,545 ",$0.410435,"70,180,529",*,"$219,945",-0.11%,-1.14%,r_20170804-040006
2502,DHG,824,DHG,? ,$0.117614,?,"$21,233",0.00%,-4.15%,-0.11%,r_20170804-040006
2503,KARMA,1016,Karmacoin,? ,$0.000028,?,Low Vol,?,2.75%,3.76%,r_20170804-040006
2504,SKIN,301,SkinCoin,"$1,680,292 ",$0.019054,"88,183,483",*,"$11,438",2.90%,14.84%,r_20170804-040006
2505,VERI,19,Veritaseum,"$330,081,117 ",$164.52,"2,006,279",*,"$906,492",-1.43%,-4.01%,r_20170804-040006
2506,MILO,689,MiloCoin,"$31,999 ",$0.002966,"10,789,954",Low Vol,?,?,-27.24%,r_20170804-040006
2507,ELE,573,Elementrem,"$118,643 ",$0.004674,"25,383,685",Low Vol,0.17%,13.45%,2.10%,r_20170804-040006
2508,MCO,172,Monaco,"$8,668,763 ",$0.883325,"9,813,786",*,"$192,251",-1.09%,-1.03%,r_20170804-040006
2509,MAC,560,Machinecoin,"$144,751 ",$0.007310,"19,801,025",Low Vol,0.67%,10.89%,-9.89%,r_20170804-040006
2510,ARK,57,Ark,"$60,778,164 ",$0.628772,"96,661,690",*,"$519,166",-2.87%,13.69%,r_20170804-040006
2511,NRO,655,Neuro,"$44,742 ",$0.002761,"16,204,572",Low Vol,0.17%,47.35%,5.08%,r_20170804-040006
2512,DICE,84,Etheroll,"$31,319,658 ",$4.47,"7,001,623",*,"$361,275",-3.08%,-5.16%,r_20170804-040006
2513,RDD,81,ReddCoin,"$32,662,442 ",$0.001143,"28,580,315,284",*,"$444,113",4.30%,5.79%,r_20170804-040006
2514,TOKEN,500,SwapToken,"$427,288 ",$0.000028,"15,320,585,365",*,Low Vol,0.93%,4.95%,r_20170804-040006
2515,LGD,299,Legends Room,"$1,700,028 ",$0.850014,"2,000,000",*,"$211,399",4.22%,5.89%,r_20170804-040006
2516,OTX,365,Octanox,"$546,793 ",$0.069149,"7,907,500","$5,490",-3.93%,-21.90%,-42.91%,r_20170804-040006
2517,UNC,957,UNCoin,? ,$0.000028,?,*,Low Vol,0.17%,2.70%,r_20170804-040006
2518,UNRC,872,UniversalRoya...,? ,$0.005856,?,*,$664,3.33%,-7.85%,r_20170804-040006
2519,XGR,517,GoldReserve,"$301,232 ",$0.017543,"17,171,382",**,Low Vol,0.17%,7.84%,r_20170804-040006
2520,RIDE,716,Ride My Car,"$22,588 ",$0.000223,"101,235,583",*,Low Vol,0.17%,17.37%,r_20170804-040006
2521,AMMO,723,Ammo Rewards,"$19,523 ",$0.000251,"77,777,777",*,Low Vol,0.17%,-7.57%,r_20170804-040006
2522,$$$,665,Money,"$39,532 ",$0.000862,"45,887,218",Low Vol,0.15%,0.42%,-7.10%,r_20170804-040006
