,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
350,BTC,1,Bitcoin,"$53,584,162,128 ",$3249.12,"16,491,900","$1,278,650,000",0.88%,1.90%,19.88%,r_20170806-153005
1374,BTC,1,Bitcoin,"$55,327,996,185 ",$3354.33,"16,494,500","$1,452,220,000",0.56%,3.49%,17.62%,r_20170807-224005
2396,BTC,1,Bitcoin,"$47,776,502,911 ",$2897.53,"16,488,700","$982,694,000",0.49%,4.08%,4.07%,r_20170805-003006
3414,BTC,1,Bitcoin,"$53,117,532,424 ",$3220.64,"16,492,850","$1,046,720,000",0.57%,-0.33%,17.43%,r_20170807-031505
4438,BTC,1,Bitcoin,"$53,549,791,896 ",$3246.78,"16,493,200","$1,037,770,000",0.11%,1.78%,17.92%,r_20170807-072005
5461,BTC,1,Bitcoin,"$54,974,882,124 ",$3332.96,"16,494,312","$1,421,670,000",0.17%,2.14%,17.54%,r_20170807-200505
6484,BTC,1,Bitcoin,"$55,690,394,570 ",$3375.93,"16,496,312","$1,689,850,000",-0.51%,1.08%,23.99%,r_20170808-190505
7507,BTC,1,Bitcoin,"$52,310,475,518 ",$3172.24,"16,490,075","$1,644,730,000",0.35%,10.89%,16.30%,r_20170805-142505
8527,BTC,1,Bitcoin,"$55,574,095,571 ",$3368.88,"16,496,312","$1,694,030,000",-0.71%,0.91%,23.71%,r_20170808-185505
9551,BTC,1,Bitcoin,"$53,702,805,689 ",$3256.63,"16,490,300","$1,755,650,000",2.23%,13.35%,19.71%,r_20170805-171006
10569,BTC,1,Bitcoin,"$51,609,539,971 ",$3129.94,"16,488,987","$1,221,430,000",6.88%,13.34%,12.65%,r_20170805-033005
11586,BTC,1,Bitcoin,"$53,692,632,236 ",$3255.68,"16,491,987","$1,271,300,000",0.37%,1.12%,19.84%,r_20170806-163505
12610,BTC,1,Bitcoin,"$55,888,019,585 ",$3387.82,"16,496,750","$1,749,660,000",-0.43%,-0.29%,24.74%,r_20170809-024005
13642,BTC,1,Bitcoin,"$56,776,691,804 ",$3442.00,"16,495,262","$1,660,360,000",0.66%,6.28%,21.15%,r_20170808-070506
14661,BTC,1,Bitcoin,"$53,265,947,038 ",$3230.05,"16,490,750","$1,905,010,000",-0.39%,12.90%,18.68%,r_20170805-220506
15687,BTC,1,Bitcoin,"$56,876,202,909 ",$3447.97,"16,495,562","$1,710,550,000",-0.77%,5.78%,22.76%,r_20170808-094506
16705,BTC,1,Bitcoin,"$47,522,999,538 ",$2882.16,"16,488,675","$999,775,000",0.56%,3.51%,3.45%,r_20170804-235005
17722,BTC,1,Bitcoin,"$53,393,084,679 ",$3237.74,"16,490,850","$1,924,270,000",-0.08%,12.47%,18.98%,r_20170805-233005
18743,BTC,1,Bitcoin,"$53,108,299,125 ",$3220.40,"16,491,212","$1,658,630,000",0.59%,3.80%,19.47%,r_20170806-043005
19768,BTC,1,Bitcoin,"$56,085,374,069 ",$3400.18,"16,494,825","$1,478,200,000",0.87%,5.94%,18.30%,r_20170808-023005
20789,BTC,1,Bitcoin,"$55,896,718,313 ",$3388.45,"16,496,250","$1,707,730,000",0.25%,1.43%,24.35%,r_20170808-182005
21811,BTC,1,Bitcoin,"$56,275,085,027 ",$3411.34,"16,496,475","$1,753,880,000",-0.82%,1.78%,25.35%,r_20170808-215505
22836,BTC,1,Bitcoin,"$53,735,782,045 ",$3258.20,"16,492,475","$1,125,350,000",-0.04%,0.70%,18.98%,r_20170806-221005
23861,BTC,1,Bitcoin,"$56,749,481,686 ",$3440.34,"16,495,312","$1,665,820,000",0.24%,6.13%,21.38%,r_20170808-075005
24884,BTC,1,Bitcoin,"$56,136,826,232 ",$3402.91,"16,496,712","$1,733,190,000",-0.35%,0.78%,25.11%,r_20170809-014506
25912,BTC,1,Bitcoin,"$53,014,425,552 ",$3214.71,"16,491,200","$1,696,150,000",-0.11%,4.44%,19.19%,r_20170806-040505
26935,BTC,1,Bitcoin,"$56,186,975,975 ",$3406.11,"16,495,937","$1,653,860,000",-1.31%,1.05%,23.78%,r_20170808-134505
27956,BTC,1,Bitcoin,"$51,299,092,790 ",$3111.11,"16,489,000","$1,349,670,000",4.76%,12.59%,12.09%,r_20170805-040505
28978,BTC,1,Bitcoin,"$56,413,118,089 ",$3419.99,"16,495,112","$1,644,880,000",-0.17%,5.63%,20.17%,r_20170808-064005
29999,BTC,1,Bitcoin,"$56,243,436,185 ",$3409.45,"16,496,337","$1,745,270,000",0.60%,2.04%,25.34%,r_20170808-193505
31023,BTC,1,Bitcoin,"$53,323,087,941 ",$3233.02,"16,493,275","$1,039,710,000",-0.27%,1.43%,17.19%,r_20170807-081005
32046,BTC,1,Bitcoin,"$53,833,074,025 ",$3264.50,"16,490,450","$1,841,580,000",-0.47%,14.02%,19.94%,r_20170805-190505
33068,BTC,1,Bitcoin,"$55,960,565,224 ",$3392.85,"16,493,675","$1,280,170,000",1.30%,5.91%,21.73%,r_20170807-130505
34082,BTC,1,Bitcoin,"$46,228,287,361 ",$2803.93,"16,486,962","$874,390,000",0.12%,2.48%,2.47%,r_20170804-070005
35102,BTC,1,Bitcoin,"$52,947,169,081 ",$3210.51,"16,491,825","$1,272,800,000",0.17%,1.11%,18.88%,r_20170806-135506
36123,BTC,1,Bitcoin,"$52,565,235,062 ",$3187.38,"16,491,675","$1,289,700,000",-0.06%,0.67%,18.54%,r_20170806-120006
37147,BTC,1,Bitcoin,"$55,643,800,157 ",$3373.43,"16,494,725","$1,443,940,000",0.54%,5.20%,17.35%,r_20170808-014505
38172,BTC,1,Bitcoin,"$56,429,816,526 ",$3421.01,"16,495,075","$1,636,550,000",-0.70%,5.71%,20.10%,r_20170808-062005
39194,BTC,1,Bitcoin,"$55,525,179,370 ",$3366.43,"16,493,787","$1,327,900,000",-0.53%,4.46%,20.45%,r_20170807-142005
40219,BTC,1,Bitcoin,"$54,970,058,781 ",$3332.67,"16,494,300","$1,411,790,000",0.16%,2.11%,17.57%,r_20170807-195506
41241,BTC,1,Bitcoin,"$52,003,927,317 ",$3153.71,"16,489,762","$1,657,370,000",-0.60%,10.19%,15.40%,r_20170805-113506
42263,BTC,1,Bitcoin,"$56,977,223,894 ",$3454.06,"16,495,725","$1,701,800,000",0.59%,3.73%,24.38%,r_20170808-115505
43282,BTC,1,Bitcoin,"$53,590,105,666 ",$3249.68,"16,490,887","$1,943,490,000",0.15%,12.78%,19.44%,r_20170805-235006
44303,BTC,1,Bitcoin,"$52,196,600,312 ",$3165.08,"16,491,400","$1,441,410,000",-1.28%,0.44%,17.93%,r_20170806-081506
45327,BTC,1,Bitcoin,"$57,306,738,489 ",$3474.12,"16,495,325","$1,688,510,000",0.85%,7.03%,22.88%,r_20170808-082005
46351,BTC,1,Bitcoin,"$56,679,451,915 ",$3435.98,"16,495,862","$1,648,260,000",-0.66%,2.02%,24.62%,r_20170808-132006
47370,BTC,1,Bitcoin,"$56,394,310,099 ",$3418.57,"16,496,462","$1,740,510,000",-0.45%,2.17%,25.68%,r_20170808-212505
48394,BTC,1,Bitcoin,"$53,073,635,719 ",$3218.02,"16,492,637","$1,105,590,000",-0.82%,-1.27%,17.53%,r_20170807-000005
49415,BTC,1,Bitcoin,"$52,629,171,206 ",$3191.54,"16,490,212","$1,674,380,000",-0.16%,11.02%,17.25%,r_20170805-162005
50433,BTC,1,Bitcoin,"$46,955,972,795 ",$2847.81,"16,488,450","$1,002,040,000",-0.07%,2.70%,1.93%,r_20170804-214005
51455,BTC,1,Bitcoin,"$55,435,387,798 ",$3360.93,"16,494,062","$1,334,960,000",-0.11%,3.06%,19.14%,r_20170807-170505
52480,BTC,1,Bitcoin,"$56,830,411,941 ",$3445.16,"16,495,725","$1,705,050,000",0.21%,3.61%,24.00%,r_20170808-115005
53500,BTC,1,Bitcoin,"$52,740,540,090 ",$3198.09,"16,491,262","$1,531,510,000",-0.76%,2.25%,18.80%,r_20170806-053505
54520,BTC,1,Bitcoin,"$52,674,575,042 ",$3194.09,"16,491,262","$1,537,240,000",-0.84%,2.15%,18.64%,r_20170806-053005
55545,BTC,1,Bitcoin,"$55,995,633,371 ",$3394.31,"16,496,912","$1,736,310,000",0.03%,-1.09%,25.20%,r_20170809-043505
56572,BTC,1,Bitcoin,"$53,018,632,890 ",$3214.97,"16,491,175","$1,730,000,000",-0.63%,5.03%,19.16%,r_20170806-035005
57593,BTC,1,Bitcoin,"$53,113,526,748 ",$3220.90,"16,490,275","$1,703,790,000",1.40%,12.00%,18.38%,r_20170805-165005
58612,BTC,1,Bitcoin,"$56,445,766,819 ",$3421.71,"16,496,362","$1,739,450,000",0.80%,2.44%,25.83%,r_20170808-200505
59636,BTC,1,Bitcoin,"$52,245,634,820 ",$3168.32,"16,490,012","$1,643,710,000",0.32%,10.79%,16.13%,r_20170805-141506
60659,BTC,1,Bitcoin,"$57,381,755,975 ",$3478.66,"16,495,362","$1,697,150,000",1.02%,7.09%,23.24%,r_20170808-084005
61680,BTC,1,Bitcoin,"$52,721,866,600 ",$3196.96,"16,491,250","$1,546,350,000",-0.68%,2.26%,18.72%,r_20170806-052005
62700,BTC,1,Bitcoin,"$52,003,927,317 ",$3153.71,"16,489,762","$1,657,370,000",-0.60%,10.19%,15.40%,r_20170805-113005
63722,BTC,1,Bitcoin,"$55,324,068,441 ",$3353.51,"16,497,362","$1,628,880,000",-0.87%,-2.89%,23.71%,r_20170809-101506
64754,BTC,1,Bitcoin,"$52,283,514,530 ",$3170.73,"16,489,425","$1,634,050,000",1.51%,12.01%,15.85%,r_20170805-085505
65772,BTC,1,Bitcoin,"$51,652,064,408 ",$3132.45,"16,489,350","$1,599,830,000",0.11%,11.67%,14.13%,r_20170805-073005
66793,BTC,1,Bitcoin,"$54,237,633,186 ",$3287.63,"16,497,487","$1,679,410,000",-0.27%,-4.58%,21.34%,r_20170809-115506
67825,BTC,1,Bitcoin,"$55,520,142,060 ",$3365.52,"16,496,750","$1,737,500,000",-1.09%,-0.76%,23.86%,r_20170809-022505
68852,BTC,1,Bitcoin,"$53,410,735,823 ",$3238.83,"16,490,750","$1,911,270,000",0.32%,13.13%,19.00%,r_20170805-221505
69875,BTC,1,Bitcoin,"$55,853,039,552 ",$3385.81,"16,496,212","$1,707,910,000",0.49%,1.22%,24.01%,r_20170808-174005
70897,BTC,1,Bitcoin,"$53,954,281,455 ",$3271.87,"16,490,350","$1,800,050,000",1.50%,13.97%,20.28%,r_20170805-175005
71914,BTC,1,Bitcoin,"$53,787,253,405 ",$3261.40,"16,492,075","$1,214,690,000",-0.33%,0.24%,19.65%,r_20170806-175505
72935,BTC,1,Bitcoin,"$52,796,627,796 ",$3201.44,"16,491,525","$1,354,930,000",0.46%,0.68%,19.16%,r_20170806-101505
73959,BTC,1,Bitcoin,"$53,636,457,833 ",$3252.01,"16,493,325","$1,046,200,000",0.51%,2.06%,17.72%,r_20170807-085005
74983,BTC,1,Bitcoin,"$55,285,914,026 ",$3351.86,"16,494,100","$1,341,450,000",-0.10%,2.67%,18.66%,r_20170807-174005
76006,BTC,1,Bitcoin,"$55,849,619,360 ",$3385.60,"16,496,225","$1,704,950,000",0.45%,1.24%,24.03%,r_20170808-174505
77027,BTC,1,Bitcoin,"$53,131,927,262 ",$3221.84,"16,491,175","$1,720,940,000",-0.26%,5.05%,19.43%,r_20170806-035505
78052,BTC,1,Bitcoin,"$54,494,664,033 ",$3303.21,"16,497,487","$1,687,270,000",0.29%,-4.12%,21.92%,r_20170809-120005
79080,BTC,1,Bitcoin,"$54,103,877,080 ",$3280.81,"16,491,012","$1,953,760,000",0.19%,13.17%,20.97%,r_20170806-012006
80106,BTC,1,Bitcoin,"$56,051,392,933 ",$3397.69,"16,496,912","$1,736,140,000",-0.10%,-0.95%,25.30%,r_20170809-042506
81138,BTC,1,Bitcoin,"$55,944,398,978 ",$3391.23,"16,496,787","$1,745,120,000",0.30%,-0.82%,24.98%,r_20170809-033505
82165,BTC,1,Bitcoin,"$52,844,015,716 ",$3204.35,"16,491,337","$1,499,390,000",0.35%,2.37%,19.24%,r_20170806-065005
83177,BTC,1,Bitcoin,"$46,102,058,639 ",$2796.28,"16,486,925","$877,698,000",1.11%,2.27%,2.43%,r_20170804-061506
84201,BTC,1,Bitcoin,"$54,953,691,031 ",$3331.65,"16,494,437","$1,438,850,000",-0.71%,2.35%,17.09%,r_20170807-214005
85223,BTC,1,Bitcoin,"$51,413,526,450 ",$3118.05,"16,489,000","$1,321,560,000",5.41%,12.85%,12.30%,r_20170805-035505
86241,BTC,1,Bitcoin,"$47,151,444,832 ",$2859.65,"16,488,537","$1,001,650,000",0.36%,3.14%,2.34%,r_20170804-221005
87260,BTC,1,Bitcoin,"$55,525,351,075 ",$3366.42,"16,493,887","$1,327,100,000",-0.25%,4.04%,20.12%,r_20170807-151006
88285,BTC,1,Bitcoin,"$53,283,436,913 ",$3230.66,"16,493,050","$1,026,740,000",-0.10%,0.77%,17.66%,r_20170807-053005
89305,BTC,1,Bitcoin,"$53,882,164,515 ",$3267.15,"16,492,100","$1,193,820,000",-0.30%,0.16%,19.74%,r_20170806-182006
90324,BTC,1,Bitcoin,"$53,449,129,485 ",$3240.92,"16,491,962","$1,269,530,000",-0.21%,1.09%,19.45%,r_20170806-160505
91348,BTC,1,Bitcoin,"$55,571,940,622 ",$3368.78,"16,496,162","$1,704,230,000",-1.03%,0.38%,23.00%,r_20170808-163505
92369,BTC,1,Bitcoin,"$52,306,096,880 ",$3171.71,"16,491,450","$1,430,260,000",-0.55%,0.38%,18.19%,r_20170806-084506
93394,BTC,1,Bitcoin,"$56,224,019,518 ",$3408.18,"16,496,787","$1,758,800,000",0.92%,-0.12%,25.58%,r_20170809-032005
94424,BTC,1,Bitcoin,"$55,569,398,446 ",$3368.95,"16,494,575","$1,454,800,000",-0.34%,4.63%,17.62%,r_20170808-001505
95444,BTC,1,Bitcoin,"$54,261,613,414 ",$3290.37,"16,491,037","$1,964,170,000",0.34%,13.10%,21.46%,r_20170806-014506
96469,BTC,1,Bitcoin,"$56,959,573,468 ",$3452.99,"16,495,725","$1,711,560,000",0.32%,3.93%,24.22%,r_20170808-114506
97493,BTC,1,Bitcoin,"$56,661,620,352 ",$3435.05,"16,495,137","$1,655,390,000",0.48%,6.09%,20.79%,r_20170808-065006
98515,BTC,1,Bitcoin,"$53,991,557,864 ",$3273.53,"16,493,375","$1,059,440,000",1.08%,2.75%,18.35%,r_20170807-093005
99539,BTC,1,Bitcoin,"$50,900,532,572 ",$3086.92,"16,489,100","$1,390,040,000",1.19%,11.54%,11.37%,r_20170805-043006
100559,BTC,1,Bitcoin,"$54,467,443,076 ",$3301.57,"16,497,437","$1,663,870,000",-1.77%,-4.23%,21.83%,r_20170809-111005
101591,BTC,1,Bitcoin,"$53,381,771,230 ",$3236.61,"16,493,112","$1,027,860,000",0.35%,1.05%,17.79%,r_20170807-060506
102614,BTC,1,Bitcoin,"$53,220,268,532 ",$3226.83,"16,493,050","$1,026,050,000",-0.20%,0.63%,17.53%,r_20170807-052505
103634,BTC,1,Bitcoin,"$47,271,058,398 ",$2866.90,"16,488,562","$1,001,350,000",0.44%,3.53%,2.72%,r_20170804-224506
104651,BTC,1,Bitcoin,"$53,604,075,073 ",$3250.33,"16,491,887","$1,285,880,000",1.19%,2.11%,20.03%,r_20170806-150505
105672,BTC,1,Bitcoin,"$52,667,419,315 ",$3193.61,"16,491,500","$1,419,960,000",0.98%,0.82%,18.96%,r_20170806-092505
106693,BTC,1,Bitcoin,"$53,292,803,671 ",$3231.61,"16,491,100","$1,913,660,000",-1.27%,7.95%,19.60%,r_20170806-030005
107712,BTC,1,Bitcoin,"$53,602,938,784 ",$3250.16,"16,492,400","$1,143,910,000",-0.58%,0.33%,18.66%,r_20170806-212505
108735,BTC,1,Bitcoin,"$55,825,201,356 ",$3384.62,"16,493,787","$1,323,550,000",-0.06%,5.11%,21.18%,r_20170807-140506
109762,BTC,1,Bitcoin,"$56,798,845,931 ",$3443.27,"16,495,612","$1,720,800,000",-0.84%,5.06%,23.01%,r_20170808-102505
110780,BTC,1,Bitcoin,"$53,386,711,126 ",$3237.01,"16,492,600","$1,110,320,000",-0.26%,-0.49%,18.24%,r_20170806-233506
111802,BTC,1,Bitcoin,"$53,773,089,778 ",$3260.87,"16,490,412","$1,840,280,000",-0.54%,13.88%,19.81%,r_20170805-185505
112824,BTC,1,Bitcoin,"$56,178,158,450 ",$3405.40,"16,496,787","$1,755,560,000",0.90%,-0.29%,25.48%,r_20170809-032505
113850,BTC,1,Bitcoin,"$52,593,930,576 ",$3189.12,"16,491,675","$1,292,820,000",0.02%,0.71%,18.63%,r_20170806-115006
114872,BTC,1,Bitcoin,"$51,732,210,676 ",$3137.32,"16,489,300","$1,556,230,000",0.28%,12.47%,13.96%,r_20170805-062005
115894,BTC,1,Bitcoin,"$56,571,403,887 ",$3429.63,"16,494,900","$1,526,130,000",1.01%,6.44%,19.73%,r_20170808-034005
116912,BTC,1,Bitcoin,"$53,857,174,882 ",$3265.61,"16,492,225","$1,153,840,000",0.19%,0.33%,19.34%,r_20170806-195005
117936,BTC,1,Bitcoin,"$53,252,973,982 ",$3228.84,"16,492,912","$1,038,410,000",0.27%,0.48%,17.67%,r_20170807-041005
118956,BTC,1,Bitcoin,"$53,957,080,581 ",$3271.71,"16,492,012","$1,269,980,000",0.90%,1.45%,20.35%,r_20170806-165005
119975,BTC,1,Bitcoin,"$53,972,212,671 ",$3272.62,"16,492,050","$1,248,560,000",0.80%,1.01%,20.23%,r_20170806-172006
120996,BTC,1,Bitcoin,"$54,064,278,659 ",$3278.21,"16,492,012","$1,268,060,000",1.09%,1.56%,20.57%,r_20170806-165505
122017,BTC,1,Bitcoin,"$49,036,061,813 ",$2973.89,"16,488,862","$1,067,510,000",2.63%,7.78%,6.95%,r_20170805-030005
123039,BTC,1,Bitcoin,"$55,007,665,785 ",$3334.95,"16,494,300","$1,403,590,000",0.10%,2.16%,17.68%,r_20170807-194505
124059,BTC,1,Bitcoin,"$52,717,610,415 ",$3196.92,"16,490,125","$1,669,380,000",0.66%,11.57%,17.26%,r_20170805-145505
125076,BTC,1,Bitcoin,"$53,362,100,263 ",$3235.66,"16,491,875","$1,275,700,000",0.98%,1.76%,19.58%,r_20170806-144505
126090,BTC,1,Bitcoin,"$45,533,894,583 ",$2761.85,"16,486,737","$858,635,000",0.18%,1.17%,2.07%,r_20170804-040006
127112,BTC,1,Bitcoin,"$49,105,172,875 ",$2978.07,"16,488,925","$1,091,830,000",2.41%,7.89%,7.13%,r_20170805-031505
128129,BTC,1,Bitcoin,"$53,401,554,466 ",$3237.91,"16,492,600","$1,109,780,000",-0.28%,-0.42%,18.27%,r_20170806-233005
129149,BTC,1,Bitcoin,"$53,537,291,183 ",$3246.15,"16,492,550","$1,113,510,000",-0.01%,0.20%,18.56%,r_20170806-225505
130173,BTC,1,Bitcoin,"$53,664,282,506 ",$3253.67,"16,493,462","$1,084,100,000",-0.36%,1.84%,17.34%,r_20170807-104505
131197,BTC,1,Bitcoin,"$55,709,188,690 ",$3377.10,"16,496,162","$1,694,920,000",-0.60%,0.55%,23.25%,r_20170808-162005
132219,BTC,1,Bitcoin,"$56,292,595,269 ",$3412.43,"16,496,337","$1,738,150,000",0.60%,2.16%,25.41%,r_20170808-192505
133241,BTC,1,Bitcoin,"$53,358,295,238 ",$3235.65,"16,490,750","$1,906,600,000",0.01%,13.06%,18.88%,r_20170805-221005
134256,BTC,1,Bitcoin,"$46,923,492,721 ",$2846.03,"16,487,350","$953,520,000",-0.35%,3.46%,3.10%,r_20170804-103005
135276,BTC,1,Bitcoin,"$53,584,240,432 ",$3249.44,"16,490,300","$1,757,090,000",1.96%,13.14%,19.46%,r_20170805-172005
136299,BTC,1,Bitcoin,"$56,885,361,674 ",$3448.58,"16,495,300","$1,665,310,000",0.89%,6.44%,21.49%,r_20170808-072505
137318,BTC,1,Bitcoin,"$52,580,536,275 ",$3188.10,"16,492,750","$1,073,230,000",-0.85%,-2.43%,16.40%,r_20170807-013506
138341,BTC,1,Bitcoin,"$55,358,019,153 ",$3356.28,"16,493,862","$1,331,660,000",-0.72%,4.11%,20.05%,r_20170807-142505
139362,BTC,1,Bitcoin,"$47,180,651,356 ",$2861.43,"16,488,487","$1,001,000,000",0.41%,3.14%,2.39%,r_20170804-215505
140374,BTC,1,Bitcoin,"$46,481,091,804 ",$2819.24,"16,487,100","$897,224,000",0.59%,3.05%,2.68%,r_20170804-081505
141396,BTC,1,Bitcoin,"$53,083,334,376 ",$3218.53,"16,493,037","$1,028,330,000",-0.53%,0.36%,17.26%,r_20170807-050506
142419,BTC,1,Bitcoin,"$56,492,184,897 ",$3424.49,"16,496,525","$1,767,020,000",0.41%,1.99%,25.81%,r_20170808-223506
143446,BTC,1,Bitcoin,"$55,110,185,257 ",$3341.13,"16,494,475","$1,444,750,000",-0.05%,2.77%,17.31%,r_20170807-220505
144467,BTC,1,Bitcoin,"$54,251,719,633 ",$3289.79,"16,490,937","$1,945,880,000",1.35%,13.87%,21.08%,r_20170806-004005
145493,BTC,1,Bitcoin,"$56,452,285,435 ",$3422.24,"16,495,712","$1,742,250,000",-0.82%,3.59%,22.78%,r_20170808-111506
146515,BTC,1,Bitcoin,"$56,060,281,488 ",$3398.27,"16,496,712","$1,736,180,000",-0.36%,0.61%,24.95%,r_20170809-015005
147547,BTC,1,Bitcoin,"$55,891,506,433 ",$3388.17,"16,496,075","$1,693,250,000",-0.16%,0.68%,23.52%,r_20170808-151006
148566,BTC,1,Bitcoin,"$47,033,524,998 ",$2852.52,"16,488,412","$1,007,110,000",0.00%,2.98%,2.10%,r_20170804-212005
149587,BTC,1,Bitcoin,"$53,462,945,195 ",$3241.48,"16,493,375","$1,050,570,000",0.13%,1.73%,17.24%,r_20170807-091505
150608,BTC,1,Bitcoin,"$52,455,052,842 ",$3180.74,"16,491,462","$1,422,340,000",0.47%,0.47%,18.49%,r_20170806-092005
151629,BTC,1,Bitcoin,"$53,497,118,686 ",$3244.12,"16,490,487","$1,845,030,000",-0.34%,13.50%,19.20%,r_20170805-194506
152648,BTC,1,Bitcoin,"$47,439,638,770 ",$2877.10,"16,488,700","$985,254,000",-0.27%,3.41%,3.34%,r_20170805-004005
153672,BTC,1,Bitcoin,"$55,939,811,911 ",$3390.88,"16,497,137","$1,699,350,000",0.37%,-1.25%,25.09%,r_20170809-064505
154699,BTC,1,Bitcoin,"$54,209,792,111 ",$3287.23,"16,491,025","$1,960,300,000",0.18%,13.08%,21.31%,r_20170806-014005
155719,BTC,1,Bitcoin,"$53,660,356,845 ",$3253.94,"16,490,887","$1,943,120,000",0.29%,12.88%,19.62%,r_20170806-000005
156742,BTC,1,Bitcoin,"$53,823,820,240 ",$3263.36,"16,493,375","$1,054,670,000",0.82%,2.43%,18.02%,r_20170807-092006
157763,BTC,1,Bitcoin,"$48,809,999,515 ",$2960.18,"16,488,862","$1,048,440,000",2.17%,7.11%,6.45%,r_20170805-024505
158785,BTC,1,Bitcoin,"$55,833,734,713 ",$3384.65,"16,496,162","$1,697,530,000",-0.15%,0.75%,23.49%,r_20170808-161005
159810,BTC,1,Bitcoin,"$56,090,603,954 ",$3400.26,"16,495,975","$1,677,970,000",-0.90%,0.84%,23.76%,r_20170808-142005
160830,BTC,1,Bitcoin,"$52,398,473,141 ",$3177.55,"16,490,212","$1,668,670,000",-0.73%,10.57%,16.71%,r_20170805-160505
161849,BTC,1,Bitcoin,"$52,734,265,441 ",$3197.93,"16,490,125","$1,672,260,000",0.69%,11.56%,17.31%,r_20170805-150005
162871,BTC,1,Bitcoin,"$55,318,790,807 ",$3353.96,"16,493,575","$1,205,040,000",1.92%,4.89%,20.55%,r_20170807-121505
163891,BTC,1,Bitcoin,"$52,740,584,959 ",$3198.02,"16,491,637","$1,302,590,000",0.06%,0.94%,18.97%,r_20170806-113505
164915,BTC,1,Bitcoin,"$55,619,127,764 ",$3371.97,"16,494,550","$1,482,280,000",0.19%,4.51%,17.88%,r_20170807-235005
165936,BTC,1,Bitcoin,"$53,058,526,626 ",$3217.06,"16,492,862","$1,032,490,000",0.36%,-0.29%,17.27%,r_20170807-033005
166962,BTC,1,Bitcoin,"$57,275,249,731 ",$3472.19,"16,495,425","$1,704,650,000",0.71%,6.79%,23.20%,r_20170808-090005
167981,BTC,1,Bitcoin,"$56,386,636,274 ",$3418.11,"16,496,437","$1,742,300,000",-0.38%,2.20%,25.67%,r_20170808-212006
169006,BTC,1,Bitcoin,"$51,413,526,450 ",$3118.05,"16,489,000","$1,321,560,000",5.41%,12.85%,12.30%,r_20170805-035005
170027,BTC,1,Bitcoin,"$55,756,926,897 ",$3380.04,"16,495,937","$1,664,780,000",-1.86%,0.26%,22.90%,r_20170808-135505
171047,BTC,1,Bitcoin,"$53,541,249,395 ",$3246.39,"16,492,550","$1,112,100,000",-0.07%,0.12%,18.57%,r_20170806-230006
172067,BTC,1,Bitcoin,"$53,529,358,889 ",$3246.08,"16,490,462","$1,845,820,000",-0.34%,13.54%,19.27%,r_20170805-194005
173086,BTC,1,Bitcoin,"$52,814,393,441 ",$3202.68,"16,490,687","$1,871,220,000",-1.56%,12.12%,17.64%,r_20170805-213505
174111,BTC,1,Bitcoin,"$55,419,855,809 ",$3360.08,"16,493,612","$1,216,540,000",1.59%,5.05%,20.73%,r_20170807-122506
175135,BTC,1,Bitcoin,"$55,792,815,375 ",$3382.50,"16,494,550","$1,484,880,000",0.72%,4.74%,18.31%,r_20170807-234006
176156,BTC,1,Bitcoin,"$53,893,987,475 ",$3268.07,"16,491,075","$1,961,190,000",-0.27%,10.99%,20.79%,r_20170806-022005
177170,BTC,1,Bitcoin,"$47,190,958,152 ",$2862.22,"16,487,537","$1,000,180,000",-0.50%,3.80%,3.11%,r_20170804-123005
178189,BTC,1,Bitcoin,"$52,793,598,289 ",$3201.22,"16,491,712","$1,282,720,000",0.05%,1.14%,18.99%,r_20170806-122506
179209,BTC,1,Bitcoin,"$52,647,492,317 ",$3192.38,"16,491,612","$1,334,780,000",-0.28%,0.46%,18.79%,r_20170806-104505
180234,BTC,1,Bitcoin,"$55,607,794,214 ",$3371.26,"16,494,662","$1,450,810,000",0.20%,5.14%,17.35%,r_20170808-012505
181254,BTC,1,Bitcoin,"$52,898,800,096 ",$3207.39,"16,492,787","$1,068,240,000",0.07%,-1.39%,17.06%,r_20170807-021505
182266,BTC,1,Bitcoin,"$45,520,150,643 ",$2761.01,"16,486,775","$857,859,000",0.16%,1.10%,1.93%,r_20170804-041505
183292,BTC,1,Bitcoin,"$54,672,755,492 ",$3313.99,"16,497,562","$1,693,040,000",0.30%,-3.64%,22.35%,r_20170809-122505
184325,BTC,1,Bitcoin,"$55,154,252,142 ",$3343.86,"16,494,187","$1,359,850,000",-0.20%,2.36%,18.19%,r_20170807-182506
185346,BTC,1,Bitcoin,"$55,897,873,050 ",$3388.52,"16,496,250","$1,704,750,000",0.26%,1.42%,24.33%,r_20170808-181505
186371,BTC,1,Bitcoin,"$55,819,878,455 ",$3384.31,"16,493,725","$1,307,480,000",0.77%,5.49%,21.31%,r_20170807-133005
187394,BTC,1,Bitcoin,"$48,769,766,692 ",$2957.74,"16,488,862","$1,056,580,000",2.12%,7.08%,6.36%,r_20170805-025505
188412,BTC,1,Bitcoin,"$53,266,494,723 ",$3229.65,"16,492,962","$1,033,870,000",0.17%,0.68%,17.70%,r_20170807-043005
189439,BTC,1,Bitcoin,"$55,683,764,950 ",$3375.39,"16,496,987","$1,704,760,000",-0.07%,-1.69%,24.56%,r_20170809-055505
190465,BTC,1,Bitcoin,"$53,823,535,970 ",$3263.60,"16,492,075","$1,206,500,000",-0.33%,0.19%,19.71%,r_20170806-180005
